id,title,text,time_created,link
418,資深建制派：香港移民潮持續，人才外流「流血不止」！淪為「二流城市」,"https://www.rti.org.tw/news/view/id/2171689
港媒：香港建制派坦言政治鬥爭過火將影響獨特性

時間：2023-06-25 09:10 新聞引據：中央社撰稿編輯：新聞編輯

港媒：香港建制派坦言政治鬥爭過火將影響獨特性
香港建制派人士表示，他們已向北京中央反映，香港的政治鬥爭過火，恐損害香港的獨特性。圖為2021年香港立法會投票宣導(立場新聞資料照)
據報導，中國全國港澳研究會副會長譚耀宗說，當前香港已沒有中間派，愛國者已成社會主流；另有建制派人士說，他們已向北京中央反映，香港的政治鬥爭過火，恐損害香港的獨特性。

明報23日刊登的一篇文章引述譚耀宗說，過往因為選舉關係，香港社會被劃分為三類人士，分別是3成屬堅定愛國愛港支持者，3成屬反對派支持者，4成屬於溫和中間派。

但在北京中央實施香港國安法及「愛國者治港」後，他認為香港社會已出現變化，上述劃分已經不能描繪香港當前的政治生態。

他認為，愛國者已逐步成為香港社會的主流，香港已無中間派，只有愛國愛港及「反中亂港」派，而他相信「反中亂港」者僅屬極少數。

他說，由行政會議成員湯家驊創立的民主思路、立法會議員狄志遠創立的新思維，此前都被視為中間派，但湯家驊和狄志遠當然也都是愛國者。

至於民主黨，他認為「無被DQ(取消資格)、無判刑」的都可被視為愛國者。

文章並指出，除了譚耀宗的「愛國者成主流」論，建制派最近對香港未來政治走向頗多討論。

一名資深建制派人士表示，香港的價值在於與國際社會的聯繫，具有某程度的「買辦」性質，這種特質難免令港人的思想觀念較為西化。

他說，若北京連香港社會及港人的這種特質都不能容忍，要加以清除，那就別期望香港成為一個國際城市。

這名資深建制派人士認為，不少建制派成員私下認為，過去一年，香港的「政治鬥爭已過了火位」，繼續下去，會進一步損害香港作為國際城市的獨特性，也會令香港移民潮持續，人才外流「流血不止」，損害香港的競爭力，甚至淪為大陸的「二流城市」。

他相信這絕非北京中央對香港的期望，並說處理外國勢力干預問題，只要不容許這類親西方人士掌權就可以，毋須要改變香港的社會特質。

另名建制派成員說，所謂「港人治港」，指的不僅是持有香港身分證的香港人治港，更是以香港模式治港，這套模式有自己的獨特制度，與大陸不同。

可是，香港現在卻往往將大陸的一套搬到香港，為求「政治正確」，寧左勿右，這樣將會令香港的獨特性逐步消失。

文章透露，建制派內部的這些意見，部分已向北京中央駐港聯絡辦公室或港澳事務辦公室官員反映，是否對北京中央對港政策產生影響，拭目以待。",2023-06-25 15:41:36,https://lihkg.com/thread/3426120/page/1
419,港IT業未來5年需10萬新血 移民潮影響浮現 加薪仍難留人才,,2022-05-24 11:08:34,https://lihkg.com/thread/3015757/page/1
420,香港總商會：移民潮令技術人才流失 政府應定期檢討政策遏止,"2022-03-04 14:15

本港近年掀起移民潮，不少港人移居海外。香港總商會最近進行一項調查，結果顯示移民潮導致技術人才流失，不少企業皆受影響。

調查指出，有近4成受訪公司表示因員工移民離港而受到較負面影響，程度介乎「中等」（24%）、「高」（12%）及「非常高」（2%）。儘管近6成受訪企業預期，因移民潮而導致的員工流失率將於今年趨於平穩，但約35%受訪者不表樂觀，認為人才短缺問題將會加劇。

總商會主席王冬勝表示，本港的成功有賴技術人才之貢獻，故人才流失問題不容忽視，尤其本港同時面臨人口老化的趨勢。他指，本港正面對1990年代初以來最大規模高學歷人才外流問題，這將對經濟產生重大連鎖效應；人力資源對本港以服務主導的知識型經濟很重要，若無法遏止人才外流現象，情況將令人憂慮。

調查又指，移民員工來自不同的專業，包括工程和技術、財務和會計，以及資訊科技等，移民僱員以中年為主，範圍為30歲至49歲；職級方面，相比普通員工和高級管理層，中級和初級管理層較有可能離港發展。王冬勝表示，中層員工是企業的「中流砥柱」，斷層將對業務運作構成挑戰，除招聘及培訓新員工所需的開支，企業亦要面對其他隱藏成本，例如時間成本及業務增長受阻等。

另外，調查指大型企業正積極應對人才外流問題，分別有61%及51%受訪大型企業表示會「加強接班規劃和招聘工作」及「提升自動化和數碼化水平」；相比之下，中小企的比率分別僅28%及35%。與此同時，大企業亦為增加預算做好準備，分別有39%及37%受訪公司會考慮「提高工資和福利」和「制定挽留員工計劃」，而中小企的相關比率則分別為13%及11%。

王冬勝表示，全球各地對人才的競爭非常激烈，香港必須設法吸引及留住人才；政府應定期檢討相關政策遏止移民潮，以維持香港作為安居樂業之所及升學教育之都的吸引力。",2022-03-04 14:57:49,https://lihkg.com/thread/2913068/page/1
421,共和黨：拜登非三軍統帥人才 促下台；白宮︰悼念要緊 非問責時間,"喀布爾襲擊｜共和黨促拜登下台　白宮︰非政治時刻 


阿富汗首都喀布爾國際機場受襲事件造成多名美軍死亡，再次重挫拜登政府的聲望。至少20名共和黨議員要求拜登下台，當中包括共和黨眾議院三號人物斯蒂芬尼克，她在社交網站形容拜登的雙手沾滿鮮血，又指目前恐怖的國家安全和人道災難，是拜登領導力不足的結果，質疑他並不適合出任三軍統帥。亦有共和黨人要求副總統賀錦麗辭職。 

白宮發言人普薩基回應說，10多名美軍死於恐怖份子之手，今日應該是悼念而非政治的時刻，期望全體國民團結支持華府履行承諾，對抗和打擊恐怖主義。普薩基又說，在襲擊事件發生後，拜登亦未有考慮延長撤軍期限，因應當地恐襲風險仍然存在，軍方亦建議在下星期二前成撤軍。 

原文網址：https://www.881903.com/news/international/2406891",2021-08-27 10:20:04,https://lihkg.com/thread/2677259/page/1
422,國安法首案--控方強調除非被告自動投案，或揭發他人才可減刑。,"【獨媒報導】「煽動他人分裂國家」及「恐怖活動」兩項控罪刑罰嚴重，年僅24歲的唐英傑或面臨最高刑罰終身監禁。辯方今早在高等法院求情道出唐英傑身世，他的父母離異，祖母患上癌症，如今面臨刑期不輕的監禁，或不能再見祖母一面。辯方表示唐英傑不是一個壞人，只是做了一些非常非常愚蠢的事，他已真誠感到後悔，自知罪有應得，只寄望法庭從輕發落。惟控方強調根據《國安法》，除非被告自動投案，或揭發他人才可減刑。

唐英傑全程表現平靜，法官押後案件至明午3時判刑，他離去時向親友揮手道別，並說「聽日見」。
代表唐英傑的資深大律師郭兆銘求情時透露，唐英傑中五畢業，曾任餐廳侍應。他的父母離異，與父親及妹妹居於公屋，現時單身，屬家庭經濟支柱，並確認他以往有四宗交通違例事項。

辯方呈上的求情信提及，唐英傑的祖母患上癌症，惟他要面臨刑期不輕的監禁，或不能再見祖母一面。郭兆銘形容，唐英傑是一名正當的年輕人（decent young man），只是做了一些非常非常愚蠢的事，並強調他撞向警員前曾煞車，沒有意圖傷害警察。他又指，唐英傑雖沒有修畢急救課程，但有一定急救知識，曾於示威期間照顧傷者，不論他們的立場。

郭又表示，唐英傑不是一個壞人，他在還柙期間修讀管理和英語課程，獲釋後望於餐廳或咖啡店任職。郭再次於庭上向受傷的警察表達歉意，表示唐英傑已真誠地感到後悔（truly regret），自知罪有應得（he knows he deserves it），只是希望法庭能盡量從輕發落（as lenient as you possibly can）。

辯方求情陳詞完畢後，控方署理助理刑事檢控專員張卓勤起身發言，一度遭辯方反對，指控方於求情階段沒有回應權。控方表示自己非作回應，僅作補充。張卓勤強調，除《國安法》第33條列明被告自動投案、揭發他人犯罪行為等可以減輕或免除處罰，一般而言判刑都不得少於《國安法》訂明的最低刑期。
https://www.inmediahk.net/node/%E7%A4%BE%E9%81%8B/%E3%80%90%E5%9C%8B%E5%AE%89%E6%B3%95%E9%A6%96%E6%A1%88%E3%80%91%E5%94%90%E8%8B%B1%E5%82%91%E6%B1%82%E6%83%85%EF%BC%9A%E4%B8%8D%E6%98%AF%E5%A3%9E%E4%BA%BA-%E5%8F%AA%E6%98%AF%E5%81%9A%E4%BA%86%E9%9D%9E%E5%B8%B8%E9%9D%9E%E5%B8%B8%E6%84%9A%E8%A0%A2%E7%9A%84%E4%BA%8B?fbclid=IwAR3WqnSduOYOjv210V554iH16zWbZ_u7BEeaYUAiU8J1IRBLPir_3RKajfo",2021-07-29 17:09:52,https://lihkg.com/thread/2639744/page/1
423,[沙狗:買人是不可能買人的，這輩子都不可能買人的，免簽又不會免簽，就是靠借人才維持得了生活]拜仁慕尼黑球迷討論區 捌拾柒,"MIA SAN MIA




拜仁勇奪德甲9連冠




利雲打破轟炸機梅拿1971/72球季創下單季入球紀錄（40球）
並以41球入球蟬聯德甲神射手
















歡送拜仁三冠功臣
費歷克、謝蘭特、高路斯
查維馬天尼斯、謝路美保定、大衛艾拿巴
順手歡送小將丹達斯



費歷克將於歐國盃後接替路維擔任德國國家隊教練



路明尼加提早離任
簡尼將會於2021年7月1日正式接任成為拜仁CEO
DankeKalle


歡迎小將奧馬李察士加盟



卓普慕廷正式續約至2023年",2021-06-19 19:55:09,https://lihkg.com/thread/2581404/page/1
424,超哥：成立「香港國際法律人才培訓學院」培訓「法治人才」 廉政公署亦會成立「香港國際廉政學院」,"行政長官李家超今日公布施政報告，為提升本港競爭力，宣布會成立兩個新的學院。

李家超指，明年內會設立專門辦公室和專家委員會，推動成立「香港國際法律人才培訓學院」，善用香港中英雙語普通法制度，定期舉辦法律課程、研討會和國際交流活動，培養熟悉國際法、普通法、大陸法及中國法制的法律人才，為國家提供涉外「法治人才」培訓。

廉政公署亦會在明年第一季成立「香港國際廉政學院」，培訓世界各地反貪人員和本地公私營界別，「鞏固香港在廉政建設的國際地位」。",2023-10-25 13:05:05,https://lihkg.com/thread/3536514/page/1
425,大陸網民嘆香港再無人才  「香港人只會喜歡一些不紅的18綫，紅不過羅湖的藝人」,"陳偉霆在大陸爆紅，早前他宣布回港發展，近日忙於拍攝林超賢新戲《爆裂點》。日前有大陸網民在街頭巧遇陳偉霆拍攝，相中見他染了一頭白髮，穿上紅色花花衫，又不時目露兇光，估計他在片中扮演壞人角色。

大陸網民對陳偉霆這個造型讚過不停，稱他的身材比例好過模特兒，又讚他不斷突破自己、挑戰不同角色，而他這個造型是為「角色服務」，認為他「幹」得漂亮。其中更有人指香港人只會喜歡一些不紅的18綫，紅不過羅湖的藝人，認為陳偉霆在中港兩邊都「吃得開很優秀」，並謂「在他以後香港也不會有人出來了。」",2022-07-28 07:50:59,https://lihkg.com/thread/3089982/page/1
426,本人天才，解答你一切問題,"規則1: 資料性既野(google 都搵到答案既)免問，我google 完答你冇意思

規則2: 各範疇學術前沿都未攻刻既問題免問，例如如何cure aids/ cancer 之類

請出招",2021-06-06 03:20:10,https://lihkg.com/thread/2562561/page/1
427,孫玉菡：明日起「高端人才通行證計劃」申請人需要事先申報有否刑事紀錄！,,2023-02-21 19:46:47,https://lihkg.com/thread/3312546/page/1
428,神學院院長：移民潮令教會面臨「人才荒」  較「黃」的神學院收生較紮實,"https://news.mingpao.com/pns/%e6%b8%af%e8%81%9e/article/20230423/s00002/1682187187665/%e5%9f%ba%e7%9d%a3%e5%ae%97%e6%b4%be%e9%a0%98%e8%a2%96-%e6%95%99%e6%9c%83%e8%92%99%e7%a4%be%e9%81%8b%e9%99%b0%e5%bd%b1-%e5%83%8f%e9%9b%86%e9%ab%94%e5%b0%8d%e6%8a%97%e6%94%bf%e5%ba%9c
基督宗派領袖：教會蒙社運陰影 像集體對抗政府
2023/4/23
 上一頁下一頁 
【明報專訊】建道神學院上周一（17日）舉辦「塑造香港教會前景會議」，據基督教刊物《時代論壇》報道，出席的香港浸信會聯會會長、牧師唐榮敏指社運帶來負面影響，「整個宗派好像蒙上陰影，好像在集體對抗政府」，需慢慢讓有關當局了解教會狀况，而教會亦需了解日後可怎樣表達對社會看法。建道神學院院長蔡少琪則提到，移民潮令本港教會面臨「人才荒」，規模相對較小的神學院收生人數只有個位數，規模較大的亦錄得兩至三成跌幅；而神學院的「黃藍立場」亦影響收生，舉例其中一間政治立場較「黃」的神學院，收生「相對紮實」。



「較『黃』神學院收生較紮實」


據《時代論壇》報道，上周一舉辦的「塑造香港教會前景會議」出席者包括福音派三大宗派領袖及兩名神學院院長，及約740名牧者、信徒領袖、神學生。《時》引述基督教宣道會香港區聯會總幹事、牧師范國光指出，社會運動期間，宣道會某教會曾開放地方予人休息，由於該教會是社會服務單位，其後政府當局曾詢問教會為何發生此事。


社運後有危機感 憂縮用地

范稱感到相當困擾，宣道會三分之一堂會都辦社會服務或辦學，擔心「牽一髮動全身」，最差情况是被收回辦學權；遂與當局討論近兩年，終可繼續使用該地方聚會，惟事後教會開始有危機感，考慮架構重組和思考堂會的使用地方，並要化解社會運動帶來的張力，回顧成立歷史和初心。



是次會議除公開講座，另舉辦兩場閉門會議，其中一場以「《國安法》下的應對」為題。《時》引述蔡少琪歸納指國安法下，堂校教會需配合校董會面對較多變動，例如將教會和學校所用的地方劃分清楚；而以往教會的地址是學校地址，現在要找新地址或信箱地址，避免不必要誤會。他提到有個別堂會的宗派領袖，曾在社運中較積極參與，現時申請新計劃遭個別政界領袖攔阻；宗派領袖亦正在思考如何重啟內地探訪，而中聯辦亦積極與不同宗派領袖交流。他認為幾名宗派領袖對未來持審慎樂觀態度，不算太悲觀。

另外，《時》引述蔡少琪綜合不同宗派教會近年情况，整體崇拜人數減少15%至25%，奉獻金額減少一至兩成，教牧總數則減少半成至一成；認為移民潮對中產教會和青中年夫婦家庭群影響較大，至於疫情帶來的衝擊或要一兩年才有「全面的圖畫」。",2023-04-23 14:37:27,https://lihkg.com/thread/3369503/page/1
429,（搶人才）警隊調整3項入職要求 取消入職身高及體重要求 5.5生效,"警隊採取積極主動的策略，吸引有志青年加入警隊！警方宣布由本周五(5日)開始，在維持整體質素及價值觀的大前提下，調整3項入職要求，包括與其他紀律部隊看整，取消入職的身高及體重要求，以及可配戴矯視工具(眼鏡/隱形眼鏡)進行視力測試，同時新增警員的中/英文筆試，通過筆試的投考者被視為已合乎語文水平的要求。警方強調，會不時檢視招募政策及策略，保持警隊在人力資源市場的競爭力。

警方人事部人力資源科總警司郭美森表示，剛過去的2022-2023年的財政年度，投考警員及見習督察人數，分別為4606人及3391人，與2021-2022財政年度的4860人及3400人相若；至於取錄人數，2022-2023年財政年度為554名警員及165名見習督察人，與2021-2022年度的484名警員及170名見習督察相比，警員方面上升14.5%，見習督察則保持平穩。



郭指出，警隊一直採取積極主動的策略，以吸引質素卓越及具備警務人員所需才能人士投考，因此警隊會因應人力資源市場情況，定期檢討招募策略，而為加強警隊在人力市場的競爭力，警方將於本周五(5日)開始，在維持整體質素及價值觀的大前提下，調整其中3項的入職要求。

經審視香港現今社會環境，認為身高、體重的要求，對現今警務工作的相關性相當有限，因此警隊將會與其他紀律部隊的規定看齊，取消警員、見習督察及輔警入職的身高、體重要求；另有鑑於警隊現時大部份崗位人員都可配帶戴矯視工具(眼鏡/隱形眼鏡)執行職務， 故在無矯視工具輔助下的視力測試將會取消，至於色覺測試要求則維持不變。

現時入職的語文能力要求，為香港中學文憑考試(DSE)中/英文科第2級或以上，他們亦可參加政府語文考試或其他文憑課程獲得同等學歷要求，但這些一年一度的公開考試或課程，會令部分「一時失手」的有志投考警隊人士卻步。

為此，警隊增設警員中/英文筆試，以DSE中/英文科第2級為基準，包括中文運用及英文運用兩個部份，通過筆試投考，會被視為已經乎合語文水平的要求，而且成績永久有效。

郭美森強調，警隊其他的遴選程序不變，同時要看投考者的性格、能力及是否符合警隊價值觀三大要素，警隊會繼續與時並進，不時檢視招募政策及策略，以保持警隊在人力資源市場的競爭力。

警方人事部招募組總督察蕭政廉表示，由2021年5月至今，警隊共舉辦5次「警察招募?體驗日」，每次平均有逾千名市民參與，反應熱烈，故將於6月18日舉辦第6次「警察招募?體驗日」，當中包括有體能及面試工作坊，專題講座部門展覽，或親身與受訓中學員交流等，今次更會以「試當真」形式新增中/英語文筆試，讓有意投考市民體驗，活動將於5月18日開始接受報名。

警方人事部招募組警司陳杰峰表示，留意到近年有不少港人會選擇在內地定居或工作，其子女會在內地就學，亦有不少香港學生選擇在內地升學，有見及此，招募組去年11月舉辦警察內地招募快綫廣東及福建站，到訪廣東的暨南大學及福建華僑大學，向學生提供一站式的投考警隊資訊，便利考生，兩者共收到106份申請。

有見活動反應熱烈，今年4月再派員到北京及武漢舉辦警察內地招募快綫，其中4月6至9日到訪北京的北京大學、清華大學及中國政法大學等，4月14至17日到達武漢市武漢大學、華中科技大學等，兩次招募快綫活動共吸引逾600名來自20間不同大學的學生參加，共接獲49份申請表，當中學歷介乎本科生、研究生甚至是博士生。

陳指出，內地港生除了對香港社會有認知，亦掌握到內地實際情況，這是他們投考警隊的一大優勢，而令他最深印象是一名博士生，他覺得是次機會難得，專程由廣東乘高鐵到武漢進行遴選程序，可見其投考警隊的決心；另有學生雖然對投考警隊有興趣，但因未合乎入職最低年齡要求，故先參加「警隊學長計劃」。

警隊將於本月15至27日舉行新一輪的內地大學招募快綫，今次會聯同廣東高校香港學生聯合會(粤港聯)，在粤港澳大灣區青年創新創業基地舉辦招募活動，務求一站式便利廣東附近港生加入警隊。 


www.stheadline. com/breaking-news/ 3227233",2023-05-03 00:13:48,https://lihkg.com/thread/3378050/page/1
430,張欣宇稱港鐵人手流失嚴重　盧偉國倡擴闊吸人才「25萬年薪都缺」,"https://m.mingpao.com/ins/港聞/article/20221120/s00001/1668917591556/港鐵出軌-張欣宇稱港鐵人手流失嚴重-盧偉國倡擴闊吸人才「25萬年薪都缺」

至於事件是否涉及港鐵人手不足的問題，張欣宇說，港鐵人手流失情况一直很嚴重，因港鐵的人工相比起很多政府機構都不夠吸引，他知悉港鐵部分前線職位空缺半年、一年都未能填補，情况不理想，但「餅就係咁大」，需從更高層面檢視本港人口及人才政策。

同場的工程界議員、經民聯盧偉國表示，近年不少公營機構都透過提供培訓來吸引人才，但本港整體人口確實是減少了，除了人口老化，還有不少人離開香港，他認為本港不止要吸引250萬年薪的人才，「我們缺的不止是250萬年薪（的人），25萬年薪（的人）都缺。」",2022-11-20 13:13:58,https://lihkg.com/thread/3219231/page/1
431,曾俊華：有人以為用錢可以搶到人才，現實會話畀你聽係搶唔到嘅,"前財政司司長曾俊華今日（30日）在Facebook發文，指新一代不再以金錢至上，僅靠錢已經留不住他們；又指有人以為用錢可以搶到人才，「唔好再咁諗嘢，現實會話畀你聽係搶唔到嘅」。

曾俊華在Facebook發文，表示自己早前出席「數碼港創業投資論壇」，分享對科技如何改變現今學習的看法。他認為香港學生很懂用鍵盤去獲取知識和操作，但要動手做才真正懂得如何應用科技，認為「要有成為maker嘅概念」。

他之後又到跨國顧問服務公司McKinsey與過百名年輕同事分享。曾俊華說，自己在這類活動最享受聆聽與會年青人分享，但很多成年人未必了解、接受及包容時下年青人的一些看法或價值觀，例如年輕人覺得現時樓價實在高得離譜，不想因買樓而一輩子都要供樓，導致無法做自己喜歡的事情。他形容現時年輕人會認為除賺錢外，這個世界還有很多可能性和探索空間，希望出外走走、認識世界。

曾俊華在文中提及「搶人才」，他奉勸「長輩們」要接受新一代不再以金錢至上，單純用「錢」字已經無法挽留他們，「有時我聽到啲人話要搶人才，以為用錢就可以搶到人才返嚟，我都會反一反白眼，喺呢一個世代，唔好再咁諗嘢，現實會話畀你聽係搶唔到嘅」。


http://hk.epochtimes.com/news/2022-10-30/70246727",2022-10-30 20:21:04,https://lihkg.com/thread/3197239/page/1
432,據報港府研非永久居民置業「減辣」  放寬人才簽證限制  地產股拉鋸,"永久居民88

據報港府研非永久居民置業「減辣」  放寬人才簽證限制  地產股拉鋸
https://www.aastocks.com/share/news/aafn/NOW.1218963/",2022-10-13 13:33:34,https://lihkg.com/thread/3178317/page/1
433,港頭三個月淨移出人口逾14萬　移民人數有升無減人才持續流失,"https://www.rfa.org/cantonese/features/hottopic/emigrate-03302022095747.html

香港疫情下移民潮未有減退，過去連續3年香港人口錄得淨移出，入境處數據顯示，今年頭3個月，共有逾14萬港人淨流出。雖然疫情下無直航機赴英，但新加坡轉機櫃位仍大排長龍，有移英港人表示，疫情並無影響移民計劃，離港是受政治、社會因素影響。其中英國是港人熱門移民地，在持有BNO居英港人中，近7成有學位；逾6成為專業人士。

香港在今年初開始第五波疫情，但港人似乎並沒有因為疫情，而改變離港計劃。在離境的港人中，大部分人經機場離開。本台統",2022-03-31 05:31:07,https://lihkg.com/thread/2948323/page/1
434,林鄭月娥: 沒人比我更重視香港的國際地位 人才流失是不爭事實,"?2022-03-30 11:40

行政長官林鄭月娥及財經事務及庫務局局長許正宇早上11時舉行抗疫記者會，交代最新抗疫情況。

【11:01】 林鄭月娥在開場發言時表示，在爆發第5波疫情的3個月期間，政府無逐步推進策略，而是第一時間採取最嚴厲措施。她指，明白企業有不少關注及憂慮，但強調重視香港的國際地位，又直言沒人比她更重視。她重申，政府沒有忽視本港作為國際物流中心等的工作，但需以生命至上。她直言，人才流失是不爭事實，但相信本港在疫情後會有更好發展。她亦提到，昨日已與國際商務委員會約130名成員進行視像對話，回應國際商會代表及外國駐港領事的關注。

【11:06】 許正宇則交代本港在疫情下金融穩定的情況、對於金融業界的援助與措施，以及鞏固及培育金融人才庫的策略。他指，金融市場在疫情下營運有序，而且仍然高效運作。他續指，本港市況曾出現波動，但展現穩健根基，政府會密切監測市場情況。

【11:15】許正宇續指，應將資源精準地用於援助受疫情打擊的行業及中小企，因此政府將推出新一輪保就業計畫。他又指，本港在抗擊疫情下，亦需維護及恢復與內地及國際市場的聯繫，以及穩定本港的金融人才庫。他指，未來要繼續鞏固及培育金融人才庫，為業界創造更大機遇，並指本港培育金融人才的制度整全及齊備，又強調會堅守金融穩定。

【11:25】林鄭月娥表示，昨日已迎接另一批援港專家組，主要為中醫藥專家，曾參加不同的抗疫治療病人的工作。她指，中醫藥在內地抗疫方面發揮了一定的作用，多應用中醫藥對「減感染、減重症、減死亡」有裨益。

林鄭月娥指，專家們未來會在亞博館與本港醫護一同為病人治療，會與西醫共同會診及處方藥物等。她強調，內地中醫專家的協作有助本港未來中醫發展開闢新道路，也會安排他們本地中醫業界的交流

【11:29】對於4月1日後解除9國禁飛令，林鄭月娥強調本港的政策仍堅守外防輸入，並指會對防疫酒店採取非常嚴格的檢視及防疫工作。

【11:36】被問及會否再競逐連任時，林鄭月娥重申目前唯一工作是抗疫，暫無其他答案可答覆。

【11:38】林鄭月娥指，在3月21日已給予社會一個路線圖，若疫情不反彈及繼續下降，下月20日起分3階段的三個月逐步解除防疫措施，但強調限聚令、戴口罩仍需維持一段日子。",2022-03-30 11:47:57,https://lihkg.com/thread/2947269/page/1
435,華為到 Apple 廠房門口「搶人才」   月薪開近一萬,"早前 Huawei Mate 60系列搶先 Apple iPhone 15 系列推出，而近日有中國媒體更指其到 Appe 代工工廠富士康（Foxconn）門口「搶人」，薪金達每個月＄9000 元人民幣（約港幣＄9,626元）。

根據中國媒體《證券時報》報導，一名華為工廠中介在深圳龍華富士康招募培訓中心前招工，她表示「東莞松山湖華為」近期大規模招聘，預計招 2,000 至 3,000人，主要幫 華為製造手機，綜合薪資能達到每月人民幣 $9,000元，不過學歷的要求也比 Foxconn 高，期望員工至少需高中畢業，若大專、大學更佳，甚至最好有 3 年製造手機的經驗。

有內媒此前亦曾報道，深圳龍華 Foxconn 也有招聘公告，表示為製造 Apple 手機的 iDPBG 部門在招鐘點工，時薪 $21 元人民幣（約港幣＄22元），但製造華為等手機品牌訂單的 Foxconn FIH 部門的鐘點工時薪則為＄26 元人民幣（約港幣＄28元）。

不過，有 Foxconn 中介向《證券時報》表示，Foxconn 臨時工時薪最高的是需穿防塵服、生產 Apple 手機鏡頭等產品的 3W 部門，薪金為每小時26元人民幣。而 FIH 部門目前己停止招聘，但 iDPBG 部門仍在招募員工。",2023-09-27 09:09:40,https://lihkg.com/thread/3511632/page/1
436,被百姓討厭的官，就是統治者需要的人才,"https://www.facebook.com/KowloonEmpire/posts/pfbid032Uj5Wkhf5XWqEi3Y6qx4ENDC3Ps3g3SfwjBPSbDnK2uBk5D4Xm4iZbajsxB2HVHvl

每次發生甚麼災禍，高官的發言，一般都是令市民感到不滿，然後贏取一片噓聲與嘲諷。畢竟這些發言並不會也不能安撫民心， 而是一些技術上沒有錯的廢話，也就是說他的內容基本上不能算是錯，對市民來說卻毫無意義的話。

這種技術上沒有錯的廢話又分為三種，第一種屬於推卸責任型，也就是說講這件事誰沒有錯，誰沒有責任，不是誰的責任；第二種則是功勞分配型，把事件點名說是幾些部門或官僚的功勞，發言人認為市民應該感謝他們；第三種是恐嚇型，比方說市民這樣做「或」犯法，「可能」犯法，「會對非法行為執法」，連法律都講不出來總之你可能犯法而我又可能執法這樣。

因為這些官話，並不是為了安撫公眾而講的，而是為了將事情定性而講的。到最後講來講去，意思都是同一個，那就是我們沒有犯錯，完。第一種是直接說誰沒犯錯，第二種是說他按制度或程序做對了，第三種是你再找我麻煩我就找你麻煩的意思。沒有任何想要討好市民的需要，既然他們也沒打算討好你，你會感到不滿也理所當然。

然後市民們看看其他國家發生災禍時，那些總統，立委，市長等，說的話多數都比較得體，比較少惹來民憤，或者至少不會說上面那些技術性的廢話，再歌頌民主自由的偉大。那麼是因為民主與專制的分別嗎？這對了一半，的確跟體制有點關係，可是原因並不是單純因為專制，專制只是導致了那高官當領導人。

仔細看的話，總統，立委，市長，這些大部份都是「政客」，而不是高官。

這可能會有人疑問，高官跟政客有甚麼分別嗎？不都是權貴嗎？是，他們都是權貴，但分別很大，根本就是兩種人。可是，因為長期受大一統王朝以及科舉政治的影響，在漫長的歷史當中，我們認知中大部份有權力的人，從張居正到林則徐到李鴻章到港督到香港特首都是高官。而香港自從是英國殖民以來，香港的統治者或領導者 99% 都是高官，英國的港督或中國的特區首長，都是高官。

而港督之於香港，就等於總統之於美國，這使我們認為有權力的人就是官，我們常常分不清高官與政客的分別，甚至以為高官等於政客。而在東方社會中，又多的是出身官僚的政客，例如李登輝，葉劉淑儀，這些都加深了我們的混亂。

所以政客跟高官有甚麼分別呢？

那就是「政客的權力是由跟隨者由下而上形成，而官僚的權力是由體制從上而下給予」。

一個政客之所以是政客，是因為有很多別人支持他，這些別人可以是一些平民，一些信徒，一些有錢人，或者是自己的家族，同鄉，或者外國勢力之類。因為那些人支持政客，政客能夠說服他們做事，或者不做一些事，以及安撫他的追隨者。政客的權力是源自支持者的，不需要職位也會存在。

一個高官之所以是高官，是因為建制給了他職位，職位給了他權力，使他可以指揮建制內的其他人，甚至決定建制的資源分配。可是，一旦體制收回他的職位，他就甚麼都不是，也會失去他所有的權力。高官的權力是借來的，他並不擁有權力，擁有權力的是職位本身，只要給予他職位的上級不爽，他立即就會一無所有。

所以「政客的權力是屬於自己的，高官的權力是代理別人的」。

理論上，民主制度就是承認了，這個社會有很多大大小小的小領導者，他們各自能夠取得不同跟隨者的支持，工會會長有工人支持，地方土豪被自己村民支持，宗教人士被信徒支持，作家有讀者支持。所以把這些人放在代議政制裡，比方說以村鎮選舉放置土豪，不分區議席放全國宗教人士或者是媒體人，功能組別放工會會長，由下而上的形成全社會的權力。權力從最底層的跟隨者，去到這些被跟隨的人，再由他們支撐國家，當國家有整體的方向(例如全面戰爭時)，則由這些人各自說服自己的跟隨者們參與支持。

雖然上面的模型是理想，現實當然很骨感，不過道理上民主政治就是這樣運作的。所以政客的",2023-09-09 13:21:49,https://lihkg.com/thread/3494938/page/1
437,李家超：不斷招商引資　挽留培育本地人才,"行政長官李家超出席今年施政報告首場地區諮詢會，他說香港長遠是一個可以圓夢的地方，因香港有好機遇及發展動能。他指出，政府正不斷出外招商引資，引入人才，同時有措施挽留及培育本地人才。

另外，在旅遊亦有不少短線的政策，因香港是美食之都，好方便、自由及包容，而且有不少表演場地可以吸引旅客，他說在施政報告中，會有相應的政策推出。

他在諮詢會上聽了不少市民發表的意見，指不少都與地區相關，當中包括交通、住屋、保育、置業、文化等，他說感受到市民對不同問題，有不同的關注，他會多聽市民的關注點，再為政策定下優次。",2023-08-20 11:00:41,https://lihkg.com/thread/3475469/page/1
